"A","B"
-2.23078164353603,-4.40772665353038
0.111182105581006,-0.0919942479954603
-0.211469166771529,3.61438561035973
-0.848164494683509,2.67196070730896
3.87619751067109,4.42765892417103
-0.499258347446546,2.64732988559031
1.78275498749002,0.581556145341121
1.13479164148608,-1.56273409928818
0.458118037627294,1.15119660117246
-0.91532924267521,3.28680376683487
1.89146154824787,-1.44080421577317
-1.18141993432796,5.02647856579898
-4.16168896888174,-1.06314059143966
6.30850162315335,2.88331956293227
5.31675080165356,2.22129218089961
0.121829899747105,0.061379418052347
3.34935434931465,2.67040566084411
-3.80371518049231,-3.65589209314752
-0.659029807086471,0.413000976039967
-1.14179899406279,-0.872207104542133
1.26904746817507,5.31142594117063
3.87886947854494,-0.780558140470907
-1.49140284252271,1.19751255801876
-0.0973699809417443,2.05810687510826
0.796472341674757,0.15464367741248
-0.674290758197102,4.36288610238111
2.04616835026735,0.229232986886908
1.07920668041355,2.68421762845914
-1.35407699010719,0.691795369402106
0.535952212241533,0.972269300874563
1.54622050614866,5.61854088274993
0.768774421062336,-1.5721333429451
0.881289392211011,-2.7104623144949
-3.36478742799373,3.61870213782518
-0.17315589163222,-0.348313642112883
-0.481998528264512,3.63322236436081
-1.92244310888622,-0.816778579380022
-2.85500340675044,-7.28593290564583
4.57173037980302,5.1117089123858
-6.22048776385764,1.00887426284509
-5.18005915223532,-1.27376707239251
1.53475526069604,0.901600712468396
-3.20253008135449,-3.06494965017787
-0.345972806845415,-2.76963307043607
0.808051986787856,1.0912077783851
-2.7013652067235,-2.11922249049228
3.43430908408913,1.34780842115343
-0.732198427124219,-2.72959736589179
-0.882463170811778,2.09259180559849
-0.432382143159865,4.27102463410492
-1.57493542671406,-0.132853332788629
-2.92105855372241,-5.92388029657462
1.90425183183433,1.31129002584017
0.764873061804689,-3.98989425964323
2.38638351111341,-0.367043484709521
3.9392070922356,0.74172825656281
-3.98919087517339,3.91384327756885
1.27736483501588,3.52915798439395
0.826948928337341,0.675605024380824
0.0498183090746824,-1.00279898000028
3.52743387768009,-1.64439022261349
-1.9674195189605,3.16828450057985
-4.25515595986033,2.50566919533137
-1.97935371496976,-2.7588375002528
-6.10079358742885,-1.37400029740407
0.872570941074706,0.345669373588702
-1.80931297662613,5.27547332481589
2.4545613680376,-1.53479835098959
4.11173370920205,5.13837207513981
7.66552201134106,-2.96447045506838
-3.27924824384826,-6.55805425117038
-3.49575603631103,-1.97371138238229
-2.09831103960749,-2.77058025792431
-0.150974797879464,-2.39958362691912
1.53213043333919,3.91726812241069
-0.421125999917038,1.66631664182174
-2.52932843611705,3.82174717237928
3.27425825659618,2.86812789091278
1.04240011155369,0.019005919960577
2.02479765303559,-7.82483378047529
0.521740575421477,3.51448619987807
-3.6042827827902,1.11321421089399
8.56696449831826,3.25161789717042
-1.78014697845855,-3.92535277503625
1.85650412359477,-1.68845082061223
-4.10422999079655,5.52580703803167
-5.64775814771247,0.954137531798811
-2.99636852933959,-1.61610920757695
4.04690820366861,0.360144454915325
6.48082089998853,-0.0158509891465712
-3.13462272077471,4.98115958460663
-0.211904507402267,-3.61967580068892
-5.76412805562521,3.24798994278006
-1.90486700033216,3.57948573240893
0.0741196699283488,0.690857581955969
1.45903813958533,3.01090996001096
4.18536277487238,3.35870978964428
-2.02559578591219,1.32645635628334
-1.56228168866558,-2.73126631306549
-2.69330605096133,2.90421161473781
2.7023527498302,1.37523237251425
0.850361762326211,-3.17483690769394
0.728914526486543,0.77766262424594
-4.72820755404457,4.06117705323471
2.33495215229965,-1.48647410786438
-2.644337366301,4.45346607886388
2.08698484914084,-3.030473543579
0.224119260714634,1.6872570027692
1.05697834063981,-0.648657242018194
-0.389499926513729,-3.35854651938507
-2.49406912323734,0.198002371250301
-0.297628960873798,3.12612857716063
-2.36515877043921,-4.43012409424131
-2.25392364356844,-7.10363978870704
-0.873342723537077,0.430036595294535
-2.7238840309466,-2.58880256731218
0.844966416493101,0.648890171468745
-2.39088612463704,-0.0196395541811665
-1.51514377274008,-4.57690170673237
-0.0718033613401161,0.0876731351256623
2.28524788184985,0.530065572653632
1.25053847291864,-2.82233050500838
-1.78798476357835,-6.46171365889904
4.32039852416407,-0.183129124421466
4.07900741273928,3.50905547048343
1.20964544681005,3.22767665246563
3.3101411000785,-2.64703033022603
-0.371787519914761,-2.12941940914605
5.03324132892863,1.59869379355719
-2.39137959301338,0.0161746399662022
0.867425453965977,3.59860765243928
0.146668283274559,4.05727599754188
3.29059924296009,-0.674677926299333
0.599183510967281,-2.48730514614579
-0.996744408718387,0.331423442608346
-0.623521100058579,-1.29163249431918
-0.467726645771799,-4.03622416677205
2.74375883672006,-0.819506499092382
-5.10592585505439,-1.11476070821251
-3.63600280459094,1.06395237682668
2.27082751308027,-0.191073279241513
1.73162151269849,-0.384046781941029
4.30674375011659,-6.0480489744645
0.932007093640758,1.18513356577415
0.936420364287438,1.95616840632485
0.174147793522019,-2.01111435051605
3.9884104444225,-0.669989447226289
3.29935834535828,-1.72797010414725
-4.17595478163132,2.50204433268037
-2.00713085782324,-0.157583111054436
-4.19918390015478,-0.0511885738590028
3.89755244538118,2.36197872102426
-2.30762580425871,-5.9676312886074
1.32506167329318,5.16697714372183
2.53449095036702,-0.271574878250838
3.93293901806222,-5.24522213360018
-2.06841609375107,2.96882326850077
-4.99825000872684,-1.9246093634944
1.29163249431918,1.19993465847618
-0.392546866081188,2.44038997233626
2.15789172061297,0.399024789209907
2.13379099279319,2.49652361375469
-3.21120251282137,-5.99144487056182
9.4188598168792,-6.54180698932992
-0.742218630242936,1.047332717571
0.543488762034643,1.73294751817513
4.29035121071897,-0.0392746645616135
-0.924559175529836,2.63093949507128
-2.35720398396743,-0.252047661770044
2.46148601217488,-3.57093984512671
-3.27722327208586,-3.28720594992263
1.98419994422865,2.14037545485309
4.88257922668305,-3.01719737980929
-3.01861503885066,1.14179565770762
4.18722421060017,-4.43453487809911
-0.0520250865239973,1.11098266676696
3.5560812759283,2.91371314000401
1.72450296375544,-1.26189042924357
-1.91513569628789,-1.823623163954
3.6533306277258,4.95568615081934
2.20880668894712,1.9750195040239
4.19117438219412,2.65394682501781
2.62552707630969,-0.0687307894199698
2.90052373836049,1.27790079744737
-1.00887426284509,2.94197473684482
-1.65238709996697,-3.88013771481483
1.54545833319427,-1.21334028287947
-3.50332222374819,-1.39292214615286
-4.28369022263117,1.8303080196607
3.67675539324435,-9.7312085407413
-0.385573535248918,4.46662828113616
-4.45415073667877,-0.173369558254034
3.21630308216498,-7.38300871208549
1.28218252479661,-1.74237626743491
1.87762125673874,3.37930691235275
-4.7297938697823,-0.616350327701227
-5.31851521524816,2.53060021471994
-1.70027201851121,1.9744649937438
2.59126157451111,-0.32115627388151
0.276541542884715,-2.0582790676463
4.38470844870699,1.59074020840249
-0.725928531276566,-1.08631196692997
-2.54880565069972,3.02125733555405
-3.66919973254698,4.21882920244722
0.381119542365086,-0.328252314054291
0.637759566298341,0.481998528264512
-1.98042384246083,3.18518276266282
-0.41690061855587,-3.39741343197363
-0.127011574765511,-1.38975417391693
-1.61690962632047,-2.21971045668329
-0.926568922422002,0.962699297810421
0.386456318332522,-1.05738708596955
1.37433832599642,-0.862412095086189
-4.57166585058751,-7.0329661325367
-3.73671723811617,-4.10578763480912
-4.34926953395343,-4.64881457131509
-0.399692190298566,2.4401060229992
8.70733681288084,4.65920535229137
0.567522038988884,1.05924127553454
0.108107215082192,4.24590356279047
2.91467326413831,-5.4493645650371
-3.37205101203728,-2.24745156071264
2.95189170455207,-4.66816148243697
-4.56989226071961,4.82112899137393
2.92436794452002,-0.218475993274726
-3.84749463310519,2.14307866580186
-1.53277122633231,3.08790130551668
4.20938213053388,-10.5481493523162
-4.16525104057191,-6.74796745476409
1.68122663420719,-0.205675739224406
-2.24644791142447,-4.22587454695295
-0.236751347806491,-8.89942848541764
-2.75016151079665,0.231510879784008
-3.5904987983237,4.19887073261544
-0.603880095321655,1.71863472253249
-3.21772841107098,1.92351804710251
-2.15382264750138,0.50204356624702
-1.91575036099101,-0.138392218288965
0.606914763432439,-2.51988713320101
-3.64347130335226,-1.01828064892987
-2.03856439770326,3.06129704120317
-1.71211973651735,-6.91480665263637
-3.26390045083788,2.26832478710796
-3.54535606276492,3.31429083854584
0.42719131014141,0.284191717057691
2.78247346072475,1.77822775648059
-5.85852118710508,-2.95116545287291
-0.284191717057691,1.1664624969177
-3.42203491048547,1.9674195189605
-4.46543512305406,3.77737848601856
-5.21564116269029,-9.08634710049575
0.178793226401194,-0.535952212241533
-2.52060748188904,3.6614546184944
-2.70288498351982,-1.05697834063981
-1.06108094484808,2.74759354910446
-1.00318212823315,-0.457752029264469
-0.48455312312838,-2.14869505491551
-1.11098266676696,0.316287675762164
-2.13910030755175,-4.73828650577474
-2.27901137489606,5.26652709732618
0.0901845315460257,0.137988460876318
1.35852776229049,-1.3899889888095
-2.1459213475288,-0.445574553293978
4.6562869140947,2.36918163078608
-1.1467174433368,-3.26597822092091
0.45692834849395,1.29623428685712
0.32934995417531,1.05976247242602
6.33194540384472,3.51674772769221
4.17007695828559,-1.02430682744616
-2.82710785827087,-9.43522476626498
-3.17221243985794,3.68635377137848
-1.236945999328,-1.33031861757885
1.18172168587765,-2.17749220118404
-3.26695787870899,4.54045079765624
1.45265782874278,-1.59232350908559
-0.736085149207035,-2.17096349941576
1.53647962029571,4.72064722128154
1.66596871052284,1.86964888254027
-2.30727851778405,-6.28781336404468
2.33774022216211,-0.946046100043718
-3.45685335908859,1.7382387513309
5.98891774930513,-1.15376879340535
1.85110967054768,1.66945156243419
0.319831713610204,1.9537589633437
2.95066985063347,-3.61374589256539
-1.3829173370523,1.26434949275711
-1.90978880781158,-0.116529029182754
5.53520945575229,1.46228551049422
0.803927020365437,1.10401570134427
-2.13710199682768,-1.23426553157183
0.222597286578502,2.88522435880236
2.44836367168523,3.39595489564487
2.12298988723824,3.4244010397173
2.81795435166902,1.65037034102199
2.50540008143824,-1.15127673972502
1.64362983103292,-0.279023346319894
-2.7931394203512,0.875778338678112
-3.58912958588912,-6.54170649093043
-3.57675151615931,-6.0938057105279
-5.70357742418303,0.283970370112042
-3.6401277617209,3.22411079857715
-1.19908508414359,-7.35367040699035
-4.42103008331726,1.58652790172159
-3.84988969071542,-1.72919773854162
4.92363087237512,2.96083725860706
-2.7644592177543,6.56320237111532
-4.93652057009629,2.33260837825336
-1.7252764374632,0.0440630454324964
-2.00868945962618,-1.63498212630611
-1.50744302486801,1.71823853393614
11.7706719568106,-6.29203500161342
5.77229007415246,-5.14395648989055
-4.65140392691476,-5.98343217487905
0.654473718711671,-2.51500385300034
-1.02754763224008,-2.59126157451111
-0.220166142807992,1.79088669532921
3.82378251665974,-6.4822302300845
-5.28874542799489,-3.62902161654803
5.19338003740445,-1.87918459884474
-1.76804724169101,1.40896157064729
0.0814086493396502,3.67200740595425
-0.800926535876515,-1.23373323408044
-2.4001769287321,-1.59318376650089
1.07355851766525,-1.48353266585464
1.60592619467561,-2.66102199689385
-1.46649435429942,2.10396035855031
-1.71454159985344,2.2685444923421
-1.62182196671028,3.96851635014949
0.860283458252185,-3.38142686192661
-0.709148049385304,0.829513048858887
-2.96812232513133,-0.312291345489943
-1.93706537252068,-10.7131638122081
3.36216653277402,-1.09726006859744
2.10114631127781,0.768790580313551
-3.21507566573394,1.04050969314782
-4.68071766429403,-0.864513173691424
8.98008330612942,-3.81286994885528
-3.94197286026596,0.693675875482091
0.612171950375972,1.32288657926185
0.594436544792355,-0.497130248757889
